STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DESIGNATION,IUCN management categories,CALC_METHOD,Calculation method,SCOPE,Scope,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,IUCN_CODE,IUCN code,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,UKR,Ukraine,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,13.2458444400835,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,LCA,Saint Lucia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,18.0521991886054,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,LCA,Saint Lucia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,18.0521991886054,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,LCA,Saint Lucia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,18.0521991886054,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,LCA,Saint Lucia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,18.0521991886054,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,LCA,Saint Lucia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,18.0521991886054,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EST,Estonia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,19.1795236865247,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EST,Estonia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,19.8143135295965,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EST,Estonia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,19.899136975876,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EST,Estonia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,20.0549238281932,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EST,Estonia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,20.0549238281932,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MNP,Northern Mariana Islands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,5.60446225511481,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MNP,Northern Mariana Islands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,5.60446225511481,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MNP,Northern Mariana Islands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,5.60446225511481,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MNP,Northern Mariana Islands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,5.60446225511481,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,MNP,Northern Mariana Islands,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,5.60446225511481,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SJM,Svalbard and Jan Mayen,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,4.21484384740999,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SJM,Svalbard and Jan Mayen,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,4.21484384740999,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SJM,Svalbard and Jan Mayen,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,4.21484384740999,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SJM,Svalbard and Jan Mayen,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,4.21484384740999,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,SJM,Svalbard and Jan Mayen,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,4.21484384740999,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,PYF,French Polynesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,2.39355568397611,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,PYF,French Polynesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,2.39355568397611,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,PYF,French Polynesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,2.39355568397611,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,PYF,French Polynesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,2.39355568397611,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,PYF,French Polynesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,2.39355568397611,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,HND,Honduras,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,23.2352158037537,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,HND,Honduras,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,23.2667177460327,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,HND,Honduras,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,23.2667177460327,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,HND,Honduras,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,23.2667177460327,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,HND,Honduras,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,23.2667177460327,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ISR,Israel,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,23.6097655610782,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ISR,Israel,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,23.9007542682735,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ISR,Israel,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,23.9007542682735,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ISR,Israel,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,23.9007542682735,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,ISR,Israel,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,23.9007542682735,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IOT,British Indian Ocean Territory,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,100.137882662361,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IOT,British Indian Ocean Territory,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,100.137882662361,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IOT,British Indian Ocean Territory,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,100.137882662361,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IOT,British Indian Ocean Territory,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,100.137882662361,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IOT,British Indian Ocean Territory,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,100.137882662361,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EU27,European Union (27 countries),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,25.0329661798548,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EU27,European Union (27 countries),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,25.3462749881246,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EU27,European Union (27 countries),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,25.5665384450364,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EU27,European Union (27 countries),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,25.6401966883303,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,EU27,European Union (27 countries),A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,25.6419333798314,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIU,Niue,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,21.1594067940447,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIU,Niue,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,21.1594067940447,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIU,Niue,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,21.1594067940447,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIU,Niue,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,21.1594067940447,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,NIU,Niue,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,21.1594067940447,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IDN,Indonesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2018,,12.1437441437171,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IDN,Indonesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2019,,12.1437441437171,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IDN,Indonesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2020,,12.1437441437171,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IDN,Indonesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2021,,12.1437441437171,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_PA@DF_PROT_AREA(1.0),Protected areas,I,IDN,Indonesia,A,Annual,TERRESTRIAL,Extent of terrestrial protected area,PT_LAR,Percentage of land area,ALL_INC_P,"All, including data recorded as points",TCEOA,Totals per category by excluding overlapping areas,CNTRY,Country,2022,,12.1437441437171,,A,Normal value,0,Units,ALL_INC_P,ALL_INC_P,2,Two
