STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SPECIES,Species,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,FISH_TOT,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,FRESHW_F,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,INVERTEB,,1081,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,LICHEN,,545,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,MAMMAL,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,MARINE_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,MOSS,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED,Threatened species,SPC,Species,VASCULAR_PLANT,,480,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,BIRD,,34,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,FISH_TOT,,25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,FRESHW_F,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,INVERTEB,,1081,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,LICHEN,,545,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,MAMMAL,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,MARINE_F,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,MOSS,,83,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,REPTILE,,3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,THREATENED_IND,Indigenous threatened species,SPC,Species,VASCULAR_PLANT,,451,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,AMPHIBIAN,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,BIRD,,456,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,FISH_TOT,,126,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,FRESHW_F,,77,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,INVERTEB,,33872,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,LICHEN,,1650,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,MAMMAL,,112,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,MARINE_F,,36,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,MOSS,,705,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,REPTILE,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN,Known species,SPC,Species,VASCULAR_PLANT,,3141,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,AMPHIBIAN,,19,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,BIRD,,449,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FISH_TOT,,90,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FRESHW_F,,46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,INVERTEB,,33637,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,LICHEN,,1650,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MAMMAL,,100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MARINE_F,,36,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MOSS,,696,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,REPTILE,,9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,TOT_KNOWN_IND,Indigenous known species,SPC,Species,VASCULAR_PLANT,,2583,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,BIRD,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,FISH_TOT,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,FRESHW_F,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,INVERTEB,,571,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,LICHEN,,165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,MAMMAL,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,MARINE_F,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,MOSS,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE,Vulnerable species,SPC,Species,VASCULAR_PLANT,,204,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,BIRD,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FISH_TOT,,14,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FRESHW_F,,12,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,INVERTEB,,571,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,LICHEN,,165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MAMMAL,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MARINE_F,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MOSS,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,REPTILE,,1,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,POL,Poland,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,VASCULAR_PLANT,,194,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL,Critically endangered species,SPC,Species,BIRD,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL,Critically endangered species,SPC,Species,FISH_TOT,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL,Critically endangered species,SPC,Species,MAMMAL,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,BIRD,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,FISH_TOT,,8,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,CRITICAL_IND,Critically endangered indigenous species,SPC,Species,MAMMAL,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED,Endangered species,SPC,Species,BIRD,,30,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED,Endangered species,SPC,Species,FISH_TOT,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED,Endangered species,SPC,Species,MAMMAL,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED,Endangered species,SPC,Species,REPTILE,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED_IND,Endangered indigenous species,SPC,Species,BIRD,,30,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED_IND,Endangered indigenous species,SPC,Species,FISH_TOT,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED_IND,Endangered indigenous species,SPC,Species,MAMMAL,,7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,ENDANGERED_IND,Endangered indigenous species,SPC,Species,REPTILE,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,AMPHIBIAN,,11.76471,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,BIRD,,30.66298,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,FISH_TOT,,62.85714,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,MAMMAL,,28.7037,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,IND_PERCENT,Threatened indigenous species,PT_SPC_IND,Percentage of indigenous species,REPTILE,,31.25,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,AMPHIBIAN,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,BIRD,,28.24427,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,FISH_TOT,,33.84615,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,MAMMAL,,19.62025,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREAT_PERCENT,Threatened species,PT_SPC_KN,Percentage of known species,REPTILE,,20.40816,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED,Threatened species,SPC,Species,AMPHIBIAN,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED,Threatened species,SPC,Species,BIRD,,111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED,Threatened species,SPC,Species,FISH_TOT,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED,Threatened species,SPC,Species,MAMMAL,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED,Threatened species,SPC,Species,REPTILE,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED_IND,Indigenous threatened species,SPC,Species,AMPHIBIAN,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED_IND,Indigenous threatened species,SPC,Species,BIRD,,111,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED_IND,Indigenous threatened species,SPC,Species,FISH_TOT,,22,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED_IND,Indigenous threatened species,SPC,Species,MAMMAL,,31,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,THREATENED_IND,Indigenous threatened species,SPC,Species,REPTILE,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,AMPHIBIAN,,20,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,BIRD,,393,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,FISH_TOT,,65,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,MAMMAL,,158,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,REPTILE,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN,Known species,SPC,Species,VASCULAR_PLANT,,3607,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,AMPHIBIAN,,17,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,BIRD,,362,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,FISH_TOT,,35,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,MAMMAL,,108,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,REPTILE,,32,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,TOT_KNOWN_IND,Indigenous known species,SPC,Species,VASCULAR_PLANT,,2927,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE,Vulnerable species,SPC,Species,AMPHIBIAN,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE,Vulnerable species,SPC,Species,BIRD,,61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE,Vulnerable species,SPC,Species,FISH_TOT,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE,Vulnerable species,SPC,Species,MAMMAL,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE,Vulnerable species,SPC,Species,REPTILE,,6,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,AMPHIBIAN,,2,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,BIRD,,61,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,FISH_TOT,,4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,MAMMAL,,13,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_WILD_LIFE@DF_WILD_LIFE(1.0),Threatened species,I,PRT,Portugal,VULNERABLE_IND,Vulnerable indigenous species,SPC,Species,REPTILE,,6,,A,Normal value,0,Units,1,One
